date,session_key,pit_duration,meeting_key,driver_number,lap_number,lane_duration,stop_duration
2024-06-23T13:46:05.658000+00:00,9539,21.4,1238,11,31,21.4,
2024-06-23T13:50:51.692000+00:00,9539,22.5,1238,2,34,22.5,
2024-06-23T13:52:24.915000+00:00,9539,22.7,1238,63,36,22.7,
2024-06-23T13:52:28.245000+00:00,9539,22.2,1238,55,36,22.2,
2024-06-23T13:54:16.424000+00:00,9539,21.9,1238,31,37,21.9,
2024-06-23T13:54:30.700000+00:00,9539,23.3,1238,18,37,23.3,
2024-06-23T13:55:28.473000+00:00,9539,21.6,1238,10,38,21.6,
2024-06-23T13:55:41.083000+00:00,9539,22.5,1238,27,38,22.5,
2024-06-23T13:59:56.159000+00:00,9539,24.2,1238,24,41,24.2,
2024-06-23T14:01:24.423000+00:00,9539,22.1,1238,3,42,22.1,
2024-06-23T14:01:43.645000+00:00,9539,21.6,1238,44,43,21.6,
2024-06-23T14:02:52.696000+00:00,9539,22.3,1238,1,44,22.3,
2024-06-23T14:02:56.355000+00:00,9539,21.8,1238,23,43,21.8,
2024-06-23T14:04:29.136000+00:00,9539,22.5,1238,22,44,22.5,
2024-06-23T14:05:17.419000+00:00,9539,22.5,1238,14,45,22.5,
2024-06-23T14:06:00.444000+00:00,9539,22.4,1238,81,46,22.4,
2024-06-23T14:06:54.841000+00:00,9539,22.6,1238,4,47,22.6,
2024-06-23T14:07:06.625000+00:00,9539,21.6,1238,16,47,21.6,
2024-06-23T14:10:14.792000+00:00,9539,21.4,1238,11,49,21.4,
2024-06-30T13:04:53.204000+00:00,9550,31.9,1239,16,1,31.9,
2024-06-30T13:04:55.523000+00:00,9550,31.7,1239,2,1,31.7,
2024-06-30T13:15:24.903000+00:00,9550,21.5,1239,20,10,21.5,
2024-06-30T13:15:25.998000+00:00,9550,21.5,1239,3,10,21.5,
2024-06-30T13:16:35.747000+00:00,9550,22.3,1239,27,11,22.3,
2024-06-30T13:16:40.741000+00:00,9550,21.4,1239,14,11,21.4,
2024-06-30T13:17:53.027000+00:00,9550,21.8,1239,23,12,21.8,
2024-06-30T13:23:00.965000+00:00,9550,21.6,1239,16,16,21.6,
2024-06-30T13:26:14.563000+00:00,9550,22.2,1239,31,19,22.2,
2024-06-30T13:26:23.447000+00:00,9550,21.9,1239,77,19,21.9,
2024-06-30T13:27:27.391000+00:00,9550,21.4,1239,10,20,21.4,
2024-06-30T13:27:33.892000+00:00,9550,21.3,1239,18,20,21.3,
2024-06-30T13:28:14.659000+00:00,9550,22.5,1239,2,20,22.5,
2024-06-30T13:28:25.744000+00:00,9550,21.5,1239,44,21,21.5,
2024-06-30T13:28:31.893000+00:00,9550,21.2,1239,11,21,21.2,
2024-06-30T13:28:43.636000+00:00,9550,21.2,1239,22,21,21.2,
2024-06-30T13:29:31.828000+00:00,9550,21.6,1239,63,22,21.6,
2024-06-30T13:29:34.062000+00:00,9550,21.2,1239,55,22,21.2,
2024-06-30T13:30:32.553000+00:00,9550,21.8,1239,1,23,21.8,
2024-06-30T13:30:38.218000+00:00,9550,21.6,1239,4,23,21.6,
2024-06-30T13:33:11.119000+00:00,9550,20.9,1239,81,25,20.9,
2024-06-30T13:37:32.855000+00:00,9550,23.1,1239,24,28,23.1,
2024-06-30T13:43:26.505000+00:00,9550,22.2,1239,16,33,22.2,
2024-06-30T13:45:53.752000+00:00,9550,33.9,1239,14,35,33.9,
2024-06-30T13:48:00.851000+00:00,9550,21.0,1239,3,37,21.0,
2024-06-30T13:49:11.394000+00:00,9550,21.8,1239,20,38,21.8,
2024-06-30T13:50:18.236000+00:00,9550,21.8,1239,27,39,21.8,
2024-06-30T13:50:33.828000+00:00,9550,21.6,1239,23,39,21.6,
2024-06-30T13:54:02.921000+00:00,9550,22.0,1239,10,42,22.0,
2024-06-30T13:54:11.713000+00:00,9550,21.9,1239,77,42,21.9,
2024-06-30T13:55:14.488000+00:00,9550,21.2,1239,31,43,21.2,
2024-06-30T13:55:20.077000+00:00,9550,21.3,1239,18,43,21.3,
2024-06-30T13:56:31.100000+00:00,9550,23.4,1239,22,44,23.4,
2024-06-30T13:58:03.267000+00:00,9550,21.2,1239,63,46,21.2,
2024-06-30T13:59:17.091000+00:00,9550,21.2,1239,55,47,21.2,
2024-06-30T14:03:26.889000+00:00,9550,22.0,1239,2,49,22.0,
2024-06-30T14:03:40.307000+00:00,9550,25.8,1239,1,51,25.8,
2024-06-30T14:03:43.418000+00:00,9550,21.4,1239,4,51,21.4,
2024-06-30T14:04:02.252000+00:00,9550,20.7,1239,81,51,20.7,
2024-06-30T14:04:31.937000+00:00,9550,27.5,1239,11,51,27.5,
2024-06-30T14:04:54.872000+00:00,9550,20.9,1239,16,51,20.9,
2024-06-30T14:05:25.103000+00:00,9550,21.5,1239,24,51,21.5,
2024-06-30T14:06:34.098000+00:00,9550,27.2,1239,44,53,27.2,
2024-06-30T14:19:30.264000+00:00,9550,22.7,1239,1,64,22.7,
2024-06-30T14:25:54.074000+00:00,9550,22.4,1239,14,68,22.4,
2024-07-07T14:22:36.871000+00:00,9558,29.1,1240,24,12,29.1,
2024-07-07T14:33:20.548000+00:00,9558,28.4,1240,16,19,28.4,
2024-07-07T14:33:28.571000+00:00,9558,28.3,1240,11,19,28.3,
2024-07-07T14:33:50.761000+00:00,9558,28.4,1240,31,19,28.4,
2024-07-07T14:34:16.841000+00:00,9558,29.8,1240,24,19,29.8,
2024-07-07T14:37:31.335000+00:00,9558,28.2,1240,31,21,28.2,
2024-07-07T14:44:10.113000+00:00,9558,28.3,1240,1,26,28.3,
2024-07-07T14:44:12.103000+00:00,9558,29.1,1240,55,26,29.1,
2024-07-07T14:44:29.373000+00:00,9558,29.4,1240,27,26,29.4,
2024-07-07T14:44:31.110000+00:00,9558,29.0,1240,18,26,29.0,
2024-07-07T14:44:53.151000+00:00,9558,28.8,1240,3,26,28.8,
2024-07-07T14:45:13.048000+00:00,9558,30.6,1240,77,26,30.6,
2024-07-07T14:45:43.021000+00:00,9558,28.6,1240,4,27,28.6,
2024-07-07T14:45:46.533000+00:00,9558,28.9,1240,44,27,28.9,
2024-07-07T14:45:53.162000+00:00,9558,32.0,1240,63,27,32.0,
2024-07-07T14:46:21.489000+00:00,9558,29.3,1240,14,27,29.3,
2024-07-07T14:46:23.350000+00:00,9558,30.0,1240,22,27,30.0,
2024-07-07T14:46:27.115000+00:00,9558,29.2,1240,31,26,29.2,
2024-07-07T14:46:28.874000+00:00,9558,34.7,1240,23,27,34.7,
2024-07-07T14:46:30.479000+00:00,9558,30.3,1240,20,27,30.3,
2024-07-07T14:46:35.044000+00:00,9558,32.8,1240,2,27,32.8,
2024-07-07T14:47:09.190000+00:00,9558,29.1,1240,24,26,29.1,
2024-07-07T14:47:42.392000+00:00,9558,29.5,1240,81,28,29.5,
2024-07-07T14:47:47.730000+00:00,9558,29.2,1240,16,27,29.2,
2024-07-07T14:49:46.310000+00:00,9558,32.3,1240,11,28,32.3,
2024-07-07T15:04:12.072000+00:00,9558,29.8,1240,20,37,29.8,
2024-07-07T15:04:14.921000+00:00,9558,29.8,1240,3,37,29.8,
2024-07-07T15:04:37.729000+00:00,9558,31.5,1240,77,37,31.5,
2024-07-07T15:04:39.618000+00:00,9558,30.0,1240,44,38,30.0,
2024-07-07T15:04:44.360000+00:00,9558,29.0,1240,1,38,29.0,
2024-07-07T15:04:58.871000+00:00,9558,29.2,1240,81,38,29.2,
2024-07-07T15:05:10.357000+00:00,9558,29.1,1240,16,37,29.1,
2024-07-07T15:05:29.184000+00:00,9558,29.3,1240,11,37,29.3,
2024-07-07T15:05:33.207000+00:00,9558,29.6,1240,14,38,29.6,
2024-07-07T15:05:38.006000+00:00,9558,29.6,1240,22,38,29.6,
2024-07-07T15:05:40.930000+00:00,9558,29.4,1240,23,38,29.4,
2024-07-07T15:05:53.739000+00:00,9558,29.4,1240,2,38,29.4,
2024-07-07T15:06:15.514000+00:00,9558,30.3,1240,4,39,30.3,
2024-07-07T15:06:34.386000+00:00,9558,33.0,1240,24,37,33.0,
2024-07-07T15:06:35.846000+00:00,9558,29.0,1240,55,39,29.0,
2024-07-07T15:06:59.589000+00:00,9558,30.2,1240,27,39,30.2,
2024-07-07T15:07:03.351000+00:00,9558,29.4,1240,18,39,29.4,
2024-07-07T15:07:22.420000+00:00,9558,29.0,1240,31,38,29.0,
2024-07-07T15:21:08.369000+00:00,9558,28.8,1240,11,47,28.8,
2024-07-07T15:23:29.144000+00:00,9558,28.7,1240,55,50,28.7,
2024-07-21T13:06:24.217000+00:00,9566,22.2,1241,27,2,22.2,
2024-07-21T13:12:05.656000+00:00,9566,22.0,1241,23,6,22.0,
2024-07-21T13:12:06.276000+00:00,9566,21.8,1241,20,6,21.8,
2024-07-21T13:12:09.585000+00:00,9566,21.8,1241,31,6,21.8,
2024-07-21T13:13:28.576000+00:00,9566,22.5,1241,14,7,22.5,
2024-07-21T13:13:29.972000+00:00,9566,21.0,1241,3,7,21.0,
2024-07-21T13:13:37.622000+00:00,9566,21.9,1241,24,7,21.9,
2024-07-21T13:15:00.663000+00:00,9566,21.7,1241,2,8,21.7,
2024-07-21T13:23:25.719000+00:00,9566,23.2,1241,18,14,23.2,
2024-07-21T13:25:58.070000+00:00,9566,21.3,1241,44,16,21.3,
2024-07-21T13:26:20.677000+00:00,9566,22.1,1241,77,16,22.1,
2024-07-21T13:27:17.491000+00:00,9566,21.8,1241,4,17,21.8,
2024-07-21T13:28:37.926000+00:00,9566,21.6,1241,81,18,21.6,
2024-07-21T13:33:00.759000+00:00,9566,22.1,1241,1,21,22.1,
2024-07-21T13:33:09.169000+00:00,9566,21.6,1241,55,21,21.6,
2024-07-21T13:35:53.032000+00:00,9566,21.8,1241,16,23,21.8,
2024-07-21T13:43:25.912000+00:00,9566,21.3,1241,11,28,21.3,
2024-07-21T13:43:38.770000+00:00,9566,21.4,1241,10,28,21.4,
2024-07-21T13:43:45.142000+00:00,9566,21.3,1241,3,28,21.3,
2024-07-21T13:44:49.927000+00:00,9566,21.4,1241,22,29,21.4,
2024-07-21T13:45:08.414000+00:00,9566,22.4,1241,27,29,22.4,
2024-07-21T13:45:10.742000+00:00,9566,23.4,1241,23,29,23.4,
2024-07-21T13:46:39.865000+00:00,9566,21.4,1241,31,30,21.4,
2024-07-21T13:50:31.708000+00:00,9566,21.3,1241,63,33,21.3,
2024-07-21T13:50:56.807000+00:00,9566,21.3,1241,2,33,21.3,
2024-07-21T13:52:20.306000+00:00,9566,22.5,1241,20,34,22.5,
2024-07-21T13:55:25.996000+00:00,9566,22.1,1241,24,36,22.1,
2024-07-21T13:56:19.367000+00:00,9566,21.8,1241,14,37,21.8,
2024-07-21T13:59:50.770000+00:00,9566,21.9,1241,44,40,21.9,
2024-07-21T13:59:51.867000+00:00,9566,21.7,1241,16,40,21.7,
2024-07-21T14:06:40.704000+00:00,9566,21.2,1241,4,45,21.2,
2024-07-21T14:07:40.324000+00:00,9566,22.2,1241,18,45,22.2,
2024-07-21T14:07:58.265000+00:00,9566,21.9,1241,77,45,21.9,
2024-07-21T14:09:27.380000+00:00,9566,21.8,1241,81,47,21.8,
2024-07-21T14:09:45.943000+00:00,9566,21.4,1241,55,47,21.4,
2024-07-21T14:10:07.588000+00:00,9566,21.0,1241,11,47,21.0,
2024-07-21T14:12:24.668000+00:00,9566,21.3,1241,1,49,21.3,
2024-07-21T14:18:26.955000+00:00,9566,21.3,1241,63,53,21.3,
2024-07-21T14:33:45.149000+00:00,9566,21.9,1241,2,63,21.9,
2024-07-21T14:35:08.797000+00:00,9566,21.3,1241,31,64,21.3,
2024-07-28T13:17:24.624000+00:00,9574,23.5,1242,27,7,23.5,
2024-07-28T13:19:10.060000+00:00,9574,23.6,1242,23,8,23.6,
2024-07-28T13:19:12.907000+00:00,9574,22.6,1242,3,8,22.6,
2024-07-28T13:19:19.028000+00:00,9574,23.3,1242,2,8,23.3,
2024-07-28T13:21:03.384000+00:00,9574,22.9,1242,10,9,22.9,
2024-07-28T13:22:42.566000+00:00,9574,22.6,1242,63,10,22.6,
2024-07-28T13:22:45.409000+00:00,9574,23.2,1242,1,10,23.2,
2024-07-28T13:24:25.722000+00:00,9574,23.1,1242,44,11,23.1,
2024-07-28T13:24:30.065000+00:00,9574,22.6,1242,11,11,22.6,
2024-07-28T13:24:31.174000+00:00,9574,22.6,1242,81,11,22.6,
2024-07-28T13:24:45.955000+00:00,9574,23.1,1242,77,11,23.1,
2024-07-28T13:26:17.756000+00:00,9574,22.9,1242,16,12,22.9,
2024-07-28T13:26:35.403000+00:00,9574,23.3,1242,31,12,23.3,
2024-07-28T13:26:38.729000+00:00,9574,23.0,1242,18,12,23.0,
2024-07-28T13:28:22.402000+00:00,9574,23.0,1242,14,13,23.0,
2024-07-28T13:31:52.973000+00:00,9574,22.6,1242,4,15,22.6,
2024-07-28T13:32:19.721000+00:00,9574,23.4,1242,22,15,23.4,
2024-07-28T13:35:57.049000+00:00,9574,23.6,1242,20,17,23.6,
2024-07-28T13:40:57.194000+00:00,9574,23.0,1242,55,20,23.0,
2024-07-28T13:41:36.270000+00:00,9574,23.2,1242,27,20,23.2,
2024-07-28T13:42:57.879000+00:00,9574,22.6,1242,11,21,22.6,
2024-07-28T13:43:18.205000+00:00,9574,22.3,1242,3,21,22.3,
2024-07-28T13:46:57.912000+00:00,9574,23.1,1242,23,23,23.1,
2024-07-28T13:49:10.623000+00:00,9574,23.6,1242,2,24,23.6,
2024-07-28T13:50:03.231000+00:00,9574,23.3,1242,16,25,23.3,
2024-07-28T13:51:47.753000+00:00,9574,22.7,1242,44,26,22.7,
2024-07-28T13:55:34.221000+00:00,9574,22.9,1242,1,28,22.9,
2024-07-28T13:55:40.948000+00:00,9574,23.0,1242,55,28,23.0,
2024-07-28T13:56:09.349000+00:00,9574,22.8,1242,10,28,22.8,
2024-07-28T13:57:22.371000+00:00,9574,22.6,1242,4,29,22.6,
2024-07-28T13:59:03.646000+00:00,9574,24.1,1242,81,30,24.1,
2024-07-28T13:59:38.848000+00:00,9574,23.5,1242,31,30,23.5,
2024-07-28T14:08:54.722000+00:00,9574,22.9,1242,77,35,22.9,
2024-07-28T14:21:03.852000+00:00,9574,22.6,1242,11,42,22.6,
2024-08-25T13:19:18.319000+00:00,9582,21.2,1243,23,12,21.2,
2024-08-25T13:21:48.477000+00:00,9582,21.6,1243,27,14,21.6,
2024-08-25T13:21:48.821000+00:00,9582,21.2,1243,22,14,21.2,
2024-08-25T13:23:11.905000+00:00,9582,21.0,1243,77,15,21.0,
2024-08-25T13:27:15.008000+00:00,9582,21.2,1243,24,18,21.2,
2024-08-25T13:32:23.447000+00:00,9582,22.0,1243,2,22,22.0,
2024-08-25T13:33:18.033000+00:00,9582,21.1,1243,44,23,21.1,
2024-08-25T13:34:18.648000+00:00,9582,20.8,1243,16,24,20.8,
2024-08-25T13:35:34.224000+00:00,9582,21.8,1243,63,25,21.8,
2024-08-25T13:38:00.708000+00:00,9582,20.7,1243,1,27,20.7,
2024-08-25T13:39:10.796000+00:00,9582,21.5,1243,4,28,21.5,
2024-08-25T13:40:46.942000+00:00,9582,22.9,1243,11,29,22.9,
2024-08-25T13:41:13.508000+00:00,9582,20.9,1243,3,29,20.9,
2024-08-25T13:42:03.037000+00:00,9582,20.8,1243,55,30,20.8,
2024-08-25T13:42:27.754000+00:00,9582,21.3,1243,18,30,21.3,
2024-08-25T13:42:38.935000+00:00,9582,21.0,1243,31,30,21.0,
2024-08-25T13:43:41.426000+00:00,9582,21.3,1243,14,31,21.3,
2024-08-25T13:44:54.767000+00:00,9582,22.6,1243,10,32,22.6,
2024-08-25T13:45:12.246000+00:00,9582,20.8,1243,22,32,20.8,
2024-08-25T13:45:43.994000+00:00,9582,20.9,1243,81,33,20.9,
2024-08-25T13:55:32.659000+00:00,9582,21.4,1243,20,40,21.4,
2024-08-25T13:59:34.144000+00:00,9582,21.2,1243,77,43,21.2,
2024-08-25T14:05:02.172000+00:00,9582,21.0,1243,44,48,21.0,
2024-08-25T14:10:20.051000+00:00,9582,22.0,1243,24,51,22.0,
2024-08-25T14:12:24.747000+00:00,9582,21.1,1243,63,54,21.1,
2024-08-25T14:13:22.343000+00:00,9582,21.0,1243,23,54,21.0,
2024-09-01T13:11:37.491000+00:00,9590,38.8,1244,27,5,38.8,
2024-09-01T13:18:33.172000+00:00,9590,24.3,1244,10,10,24.3,
2024-09-01T13:19:55.341000+00:00,9590,32.6,1244,63,11,32.6,
2024-09-01T13:20:02.519000+00:00,9590,30.3,1244,3,11,30.3,
2024-09-01T13:21:19.343000+00:00,9590,24.8,1244,14,12,24.8,
2024-09-01T13:23:51.408000+00:00,9590,24.1,1244,4,14,24.1,
2024-09-01T13:24:14.191000+00:00,9590,25.6,1244,20,14,25.6,
2024-09-01T13:25:17.176000+00:00,9590,24.5,1244,16,15,24.5,
2024-09-01T13:25:23.746000+00:00,9590,24.4,1244,44,15,24.4,
2024-09-01T13:25:55.958000+00:00,9590,27.1,1244,24,15,27.1,
2024-09-01T13:26:37.919000+00:00,9590,23.7,1244,81,16,23.7,
2024-09-01T13:27:16.390000+00:00,9590,25.1,1244,43,16,25.1,
2024-09-01T13:28:30.112000+00:00,9590,24.8,1244,23,17,24.8,
2024-09-01T13:31:02.505000+00:00,9590,24.3,1244,55,19,24.3,
2024-09-01T13:31:32.794000+00:00,9590,24.9,1244,18,19,24.9,
2024-09-01T13:35:25.550000+00:00,9590,28.1,1244,1,22,28.1,
2024-09-01T13:36:51.246000+00:00,9590,24.7,1244,11,23,24.7,
2024-09-01T13:47:30.599000+00:00,9590,24.2,1244,10,30,24.2,
2024-09-01T13:48:44.910000+00:00,9590,24.1,1244,31,31,24.1,
2024-09-01T13:49:24.643000+00:00,9590,24.8,1244,4,32,24.8,
2024-09-01T13:50:42.556000+00:00,9590,36.5,1244,27,32,36.5,
2024-09-01T13:51:18.271000+00:00,9590,26.2,1244,63,33,26.2,
2024-09-01T13:51:49.466000+00:00,9590,24.4,1244,77,33,24.4,
2024-09-01T13:54:02.598000+00:00,9590,24.0,1244,11,35,24.0,
2024-09-01T13:54:20.055000+00:00,9590,24.5,1244,14,35,24.5,
2024-09-01T13:56:01.044000+00:00,9590,24.2,1244,18,36,24.2,
2024-09-01T13:56:35.902000+00:00,9590,24.1,1244,44,37,24.1,
2024-09-01T13:57:41.127000+00:00,9590,24.6,1244,81,38,24.6,
2024-09-01T14:02:19.148000+00:00,9590,24.1,1244,1,41,24.1,
2024-09-01T14:16:07.298000+00:00,9590,25.2,1244,18,50,25.2,
2024-09-15T11:06:42.160000+00:00,9598,21.1,1245,18,1,21.1,
2024-09-15T11:23:01.011000+00:00,9598,20.5,1245,43,10,20.5,
2024-09-15T11:24:48.471000+00:00,9598,20.0,1245,14,11,20.0,
2024-09-15T11:25:22.131000+00:00,9598,20.0,1245,77,11,20.0,
2024-09-15T11:26:32.458000+00:00,9598,21.1,1245,1,12,21.1,
2024-09-15T11:26:35.450000+00:00,9598,19.9,1245,63,12,19.9,
2024-09-15T11:26:55.973000+00:00,9598,21.2,1245,44,12,21.2,
2024-09-15T11:27:15.657000+00:00,9598,20.9,1245,22,12,20.9,
2024-09-15T11:28:13.148000+00:00,9598,20.6,1245,11,13,20.6,
2024-09-15T11:30:31.510000+00:00,9598,21.2,1245,50,14,21.2,
2024-09-15T11:31:49.530000+00:00,9598,20.1,1245,81,15,20.1,
2024-09-15T11:32:19.677000+00:00,9598,21.6,1245,27,15,21.6,
2024-09-15T11:33:34.615000+00:00,9598,20.6,1245,16,16,20.6,
2024-09-15T11:35:33.370000+00:00,9598,21.4,1245,55,17,21.4,
2024-09-15T11:45:38.278000+00:00,9598,20.2,1245,18,22,20.2,
2024-09-15T12:01:15.716000+00:00,9598,20.2,1245,23,31,20.2,
2024-09-15T12:07:33.526000+00:00,9598,20.5,1245,24,34,20.5,
2024-09-15T12:12:01.387000+00:00,9598,19.7,1245,4,37,19.7,
2024-09-15T12:33:34.735000+00:00,9598,20.7,1245,1,49,20.7,
2024-09-15T12:34:35.128000+00:00,9598,21.9,1245,3,49,21.9,
2024-09-15T12:35:03.839000+00:00,9598,20.6,1245,31,49,20.6,
2024-09-15T12:36:40.927000+00:00,9598,20.2,1245,10,50,20.2,
2024-09-22T12:21:17.341000+00:00,9606,30.3,1246,3,10,30.3,
2024-09-22T12:22:52.705000+00:00,9606,29.1,1246,23,11,29.1,
2024-09-22T12:26:07.271000+00:00,9606,29.3,1246,55,13,29.3,
2024-09-22T12:32:24.811000+00:00,9606,29.2,1246,44,17,29.2,
2024-09-22T12:45:51.540000+00:00,9606,29.2,1246,14,25,29.2,
2024-09-22T12:48:02.117000+00:00,9606,29.8,1246,18,26,29.8,
2024-09-22T12:48:51.363000+00:00,9606,28.7,1246,63,27,28.7,
2024-09-22T12:50:55.951000+00:00,9606,28.9,1246,11,28,28.9,
2024-09-22T12:51:17.715000+00:00,9606,29.7,1246,20,28,29.7,
2024-09-22T12:51:58.937000+00:00,9606,29.6,1246,1,29,29.6,
2024-09-22T12:52:30.694000+00:00,9606,29.8,1246,27,29,29.8,
2024-09-22T12:52:32.748000+00:00,9606,29.7,1246,43,29,29.7,
2024-09-22T12:52:52.879000+00:00,9606,29.6,1246,31,29,29.6,
2024-09-22T12:53:14.632000+00:00,9606,29.0,1246,4,30,29.0,
2024-09-22T12:59:24.565000+00:00,9606,29.6,1246,22,33,29.6,
2024-09-22T12:59:53.659000+00:00,9606,30.4,1246,77,33,30.4,
2024-09-22T13:01:31.680000+00:00,9606,29.3,1246,24,34,29.3,
2024-09-22T13:03:59.209000+00:00,9606,29.0,1246,16,36,29.0,
2024-09-22T13:06:36.761000+00:00,9606,31.5,1246,10,37,31.5,
2024-09-22T13:06:52.128000+00:00,9606,29.1,1246,81,38,29.1,
2024-09-22T13:21:28.626000+00:00,9606,29.0,1246,3,46,29.0,
2024-09-22T13:27:24.320000+00:00,9606,31.2,1246,20,49,31.2,
2024-09-22T13:41:28.946000+00:00,9606,29.6,1246,3,58,29.6,
2024-10-20T19:10:15.705000+00:00,9617,34.983,1247,23,3,34.983,12.5
2024-10-20T19:28:48.028000+00:00,9617,24.433,1247,24,13,24.433,2.8
2024-10-20T19:32:04.880000+00:00,9617,24.439,1247,77,15,24.439,2.9
2024-10-20T19:35:15.642000+00:00,9617,23.966,1247,20,17,23.966,2.6
2024-10-20T19:36:58.722000+00:00,9617,28.228,1247,10,18,28.228,6.9
2024-10-20T19:37:00.812000+00:00,9617,24.193,1247,22,18,24.193,2.6
2024-10-20T19:41:38.183000+00:00,9617,23.963,1247,55,21,23.963,2.6
2024-10-20T19:48:17.561000+00:00,9617,24.228,1247,1,25,24.228,2.7
2024-10-20T19:49:45.492000+00:00,9617,23.817,1247,16,26,23.817,2.5
2024-10-20T19:50:21.889000+00:00,9617,23.58,1247,11,26,23.58,2.3
2024-10-20T19:50:40.317000+00:00,9617,24.247,1247,14,26,24.247,2.7
2024-10-20T19:52:06.297000+00:00,9617,24.5,1247,27,27,24.5,3.0
2024-10-20T19:52:33.253000+00:00,9617,26.399,1247,18,27,26.399,4.7
2024-10-20T19:58:17.472000+00:00,9617,23.731,1247,4,31,23.731,2.2
2024-10-20T19:59:12.307000+00:00,9617,24.156,1247,31,31,24.156,2.5
2024-10-20T20:00:03.248000+00:00,9617,24.107,1247,81,32,24.107,2.6
2024-10-20T20:02:43.018000+00:00,9617,24.391,1247,23,33,24.391,3.0
2024-10-20T20:06:25.241000+00:00,9617,24.89,1247,24,35,24.89,3.0
2024-10-20T20:07:17.103000+00:00,9617,23.839,1247,30,36,23.839,2.5
2024-10-20T20:10:43.657000+00:00,9617,24.087,1247,20,38,24.087,3.0
2024-10-20T20:12:21.335000+00:00,9617,23.971,1247,43,39,23.971,3.3
2024-10-20T20:13:46.808000+00:00,9617,29.327,1247,63,40,29.327,8.0
2024-10-20T20:32:59.117000+00:00,9617,26.175,1247,31,51,26.175,4.6
2024-10-27T20:36:23.517000+00:00,9625,27.73,1248,11,20,27.73,8.1
2024-10-27T20:44:28.025000+00:00,9625,43.73,1248,1,26,43.73,24.0
2024-10-27T20:44:40.300000+00:00,9625,22.592,1248,18,26,22.592,2.5
2024-10-27T20:47:06.281000+00:00,9625,22.538,1248,44,28,22.538,3.1
2024-10-27T20:47:20.014000+00:00,9625,23.204,1248,10,28,23.204,3.5
2024-10-27T20:48:39.726000+00:00,9625,23.077,1248,27,29,23.077,3.2
2024-10-27T20:49:37.868000+00:00,9625,22.111,1248,4,30,22.111,2.3
2024-10-27T20:50:00.893000+00:00,9625,23.332,1248,20,30,23.332,3.8
2024-10-27T20:50:54.123000+00:00,9625,22.86,1248,16,31,22.86,3.1
2024-10-27T20:51:07.736000+00:00,9625,22.462,1248,63,31,22.462,2.8
2024-10-27T20:52:06.503000+00:00,9625,22.249,1248,55,32,22.249,2.7
2024-10-27T21:02:32.103000+00:00,9625,21.825,1248,81,39,21.825,2.0
2024-10-27T21:02:38.497000+00:00,9625,22.586,1248,30,39,22.586,2.9
2024-10-27T21:08:33.457000+00:00,9625,22.935,1248,24,43,22.935,2.9
2024-10-27T21:08:36.792000+00:00,9625,22.174,1248,11,43,22.174,2.6
2024-10-27T21:13:47.146000+00:00,9625,23.895,1248,43,47,23.895,4.4
2024-10-27T21:15:23.096000+00:00,9625,23.245,1248,31,48,23.245,3.2
2024-10-27T21:16:39.366000+00:00,9625,22.505,1248,77,49,22.505,2.5
2024-10-27T21:38:46.256000+00:00,9625,30.299,1248,30,65,30.299,10.4
2024-10-27T21:42:28.014000+00:00,9625,22.69,1248,16,69,22.69,2.8
2024-10-27T21:43:04.158000+00:00,9625,21.92,1248,11,68,21.92,2.1
2024-11-03T16:24:31.874000+00:00,9636,24.573,1249,16,24,24.573,2.6
2024-11-03T16:26:10.648000+00:00,9636,25.369,1249,27,25,25.369,2.9
2024-11-03T16:27:50.033000+00:00,9636,25.287,1249,43,26,25.287,3.5
2024-11-03T16:29:04.454000+00:00,9636,26.05,1249,81,27,26.05,2.7
2024-11-03T16:29:07.063000+00:00,9636,25.107,1249,14,27,25.107,2.6
2024-11-03T16:29:21.294000+00:00,9636,25.205,1249,44,27,25.205,2.7
2024-11-03T16:29:28.104000+00:00,9636,25.9,1249,55,27,25.9,
2024-11-03T16:29:29.277000+00:00,9636,35.7,1249,50,27,35.7,
2024-11-03T16:29:31.909000+00:00,9636,26.6,1249,11,27,26.6,
2024-11-03T16:29:58.131000+00:00,9636,25.2,1249,24,27,25.2,
2024-11-03T16:30:26.235000+00:00,9636,25.6,1249,63,28,25.6,
2024-11-03T16:30:26.835000+00:00,9636,24.7,1249,4,28,24.7,
2024-11-03T16:30:42.947000+00:00,9636,25.4,1249,22,28,25.4,
2024-11-03T16:31:04.523000+00:00,9636,28.167,1249,30,28,28.167,5.4
2024-11-03T16:32:06.153000+00:00,9636,27.067,1249,24,28,27.067,3.7
2024-11-03T16:32:21.233000+00:00,9636,58.984,1249,27,27,58.984,36.0
2024-11-03T16:35:28.710000+00:00,9636,25.239,1249,43,30,25.239,3.3
2024-11-03T16:36:47.096000+00:00,9636,28.59,1249,27,29,28.59,6.1
2024-11-03T17:00:06.199000+00:00,9636,1283.1,1249,24,31,1283.1,
2024-11-03T17:02:07.040000+00:00,9636,1408.6,1249,31,32,1408.6,
2024-11-03T17:02:09.788000+00:00,9636,1409.3,1249,1,32,1409.3,
2024-11-03T17:02:13.315000+00:00,9636,1407.5,1249,10,32,1407.5,
2024-11-03T17:02:22.123000+00:00,9636,1415.3,1249,4,32,1415.3,
2024-11-03T17:02:27.963000+00:00,9636,1415.8,1249,63,32,1415.8,
2024-11-03T17:02:32.857000+00:00,9636,1419.0,1249,22,32,1419.0,
